Theory_MeV,Scale_Type,k_Node,Is_Prime,Stability_Score,Status,Match_Name,Error_Percent
17909868.4363,MESON (A^-1),255763,True,30,NOISE,,
17910148.5373,MESON (A^-1),255767,True,30,NOISE,,
17912371.6154,BARYON (Pi^5),114547,True,50,RESONANCE,,
17912669.4463,MESON (A^-1),255803,True,30,NOISE,,
17913309.8698,BARYON (Pi^5),114553,True,50,RESONANCE,,
17915190.3554,MESON (A^-1),255839,True,30,NOISE,,
17915330.4059,MESON (A^-1),255841,True,30,NOISE,,
17915750.5574,MESON (A^-1),255847,True,30,NOISE,,
17916030.6584,MESON (A^-1),255851,True,30,NOISE,,
17916124.6331,BARYON (Pi^5),114571,True,50,RESONANCE,,
17916590.8604,MESON (A^-1),255859,True,30,NOISE,,
17917062.8875,BARYON (Pi^5),114577,True,50,RESONANCE,,
17917291.1129,MESON (A^-1),255869,True,30,NOISE,,
17917851.3149,MESON (A^-1),255877,True,30,NOISE,,
17918551.5675,MESON (A^-1),255887,True,30,NOISE,,
17919564.8993,BARYON (Pi^5),114593,True,50,RESONANCE,,
17919952.0725,MESON (A^-1),255907,True,30,NOISE,,
17920503.1538,BARYON (Pi^5),114599,True,50,RESONANCE,,
17920652.3250,MESON (A^-1),255917,True,30,NOISE,,
17920792.3755,MESON (A^-1),255919,True,30,NOISE,,
17920815.9052,BARYON (Pi^5),114601,True,50,RESONANCE,,
17921072.4765,MESON (A^-1),255923,True,30,NOISE,,
17922692.4141,BARYON (Pi^5),114613,True,50,RESONANCE,,
17922753.0826,MESON (A^-1),255947,True,30,NOISE,,
17923317.9170,BARYON (Pi^5),114617,True,50,RESONANCE,,
17923733.4361,MESON (A^-1),255961,True,30,NOISE,,
17924433.6886,MESON (A^-1),255971,True,30,NOISE,,
17924573.7391,MESON (A^-1),255973,True,30,NOISE,,
17924853.8401,MESON (A^-1),255977,True,30,NOISE,,
17925694.1431,MESON (A^-1),255989,True,30,NOISE,,
17927070.9347,BARYON (Pi^5),114641,True,50,RESONANCE,,
17927383.6862,BARYON (Pi^5),114643,True,50,RESONANCE,,
17927794.9007,MESON (A^-1),256019,True,30,NOISE,,
17927934.9512,MESON (A^-1),256021,True,30,NOISE,,
17928321.9406,BARYON (Pi^5),114649,True,50,RESONANCE,,
17928635.2037,MESON (A^-1),256031,True,30,NOISE,,
17928775.2542,MESON (A^-1),256033,True,30,NOISE,,
17929885.6980,BARYON (Pi^5),114659,True,50,RESONANCE,,
17929895.6582,MESON (A^-1),256049,True,30,NOISE,,
17930198.4495,BARYON (Pi^5),114661,True,50,RESONANCE,,
17930455.8602,MESON (A^-1),256057,True,30,NOISE,,
17931762.2069,BARYON (Pi^5),114671,True,50,RESONANCE,,
17931996.4158,MESON (A^-1),256079,True,30,NOISE,,
17932976.7693,MESON (A^-1),256093,True,30,NOISE,,
17933013.2128,BARYON (Pi^5),114679,True,50,RESONANCE,,
17934576.9701,BARYON (Pi^5),114689,True,50,RESONANCE,,
17934657.3753,MESON (A^-1),256117,True,30,NOISE,,
17934889.7216,BARYON (Pi^5),114691,True,50,RESONANCE,,
17934937.4763,MESON (A^-1),256121,True,30,NOISE,,
17935497.6784,MESON (A^-1),256129,True,30,NOISE,,
17935777.7794,MESON (A^-1),256133,True,30,NOISE,,
17936758.1329,MESON (A^-1),256147,True,30,NOISE,,
17937878.5369,MESON (A^-1),256163,True,30,NOISE,,
17938298.6884,MESON (A^-1),256169,True,30,NOISE,,
17938329.9878,BARYON (Pi^5),114713,True,50,RESONANCE,,
17939138.9914,MESON (A^-1),256181,True,30,NOISE,,
17939559.1430,MESON (A^-1),256187,True,30,NOISE,,
17939699.1935,MESON (A^-1),256189,True,30,NOISE,,
17940399.4460,MESON (A^-1),256199,True,30,NOISE,,
17941239.7490,MESON (A^-1),256211,True,30,NOISE,,
17941799.9510,MESON (A^-1),256219,True,30,NOISE,,
17943021.2600,BARYON (Pi^5),114743,True,50,RESONANCE,,
17943959.5144,BARYON (Pi^5),114749,True,50,RESONANCE,,
17945210.5203,BARYON (Pi^5),114757,True,50,RESONANCE,,
17945836.0232,BARYON (Pi^5),114761,True,50,RESONANCE,,
17946001.4661,MESON (A^-1),256279,True,30,NOISE,,
17947087.0291,BARYON (Pi^5),114769,True,50,RESONANCE,,
17947542.0216,MESON (A^-1),256301,True,30,NOISE,,
17947712.5321,BARYON (Pi^5),114773,True,50,RESONANCE,,
17947962.1732,MESON (A^-1),256307,True,30,NOISE,,
17948382.3247,MESON (A^-1),256313,True,30,NOISE,,
17948963.5380,BARYON (Pi^5),114781,True,50,RESONANCE,,
17950062.9307,MESON (A^-1),256337,True,30,NOISE,,
17950903.2337,MESON (A^-1),256349,True,30,NOISE,,
17951465.5498,BARYON (Pi^5),114797,True,50,RESONANCE,,
17951778.3013,BARYON (Pi^5),114799,True,50,RESONANCE,,
17951883.5872,MESON (A^-1),256363,True,30,NOISE,,
17952303.7388,MESON (A^-1),256369,True,30,NOISE,,
17953342.0586,BARYON (Pi^5),114809,True,50,RESONANCE,,
17953844.2943,MESON (A^-1),256391,True,30,NOISE,,
17953984.3448,MESON (A^-1),256393,True,30,NOISE,,
17956085.1023,MESON (A^-1),256423,True,30,NOISE,,
17956156.8219,BARYON (Pi^5),114827,True,50,RESONANCE,,
17957095.0764,BARYON (Pi^5),114833,True,50,RESONANCE,,
17957345.5569,MESON (A^-1),256441,True,30,NOISE,,
17959284.3367,BARYON (Pi^5),114847,True,50,RESONANCE,,
17959306.2639,MESON (A^-1),256469,True,30,NOISE,,
17959446.3144,MESON (A^-1),256471,True,30,NOISE,,
17960286.6174,MESON (A^-1),256483,True,30,NOISE,,
17960706.7689,MESON (A^-1),256489,True,30,NOISE,,
17960986.8700,MESON (A^-1),256493,True,30,NOISE,,
17961160.8455,BARYON (Pi^5),114859,True,50,RESONANCE,,
17961407.0215,MESON (A^-1),256499,True,30,NOISE,,
17962667.4760,MESON (A^-1),256517,True,30,NOISE,,
17964348.0820,MESON (A^-1),256541,True,30,NOISE,,
17964913.8632,BARYON (Pi^5),114883,True,50,RESONANCE,,
17965748.5871,MESON (A^-1),256561,True,30,NOISE,,
17965852.1177,BARYON (Pi^5),114889,True,50,RESONANCE,,
17966168.7386,MESON (A^-1),256567,True,30,NOISE,,
17966868.9911,MESON (A^-1),256577,True,30,NOISE,,
17967009.0416,MESON (A^-1),256579,True,30,NOISE,,
17967709.2941,MESON (A^-1),256589,True,30,NOISE,,
17967728.6265,BARYON (Pi^5),114901,True,50,RESONANCE,,
17968689.6476,MESON (A^-1),256603,True,30,NOISE,,
17969109.7991,MESON (A^-1),256609,True,30,NOISE,,
17969605.1354,BARYON (Pi^5),114913,True,50,RESONANCE,,
17971210.5567,MESON (A^-1),256639,True,30,NOISE,,
17971490.6577,MESON (A^-1),256643,True,30,NOISE,,
17972050.8597,MESON (A^-1),256651,True,30,NOISE,,
17972751.1122,MESON (A^-1),256661,True,30,NOISE,,
17973983.6560,BARYON (Pi^5),114941,True,50,RESONANCE,,
17974571.7688,MESON (A^-1),256687,True,30,NOISE,,
17975412.0718,MESON (A^-1),256699,True,30,NOISE,,
17976952.6273,MESON (A^-1),256721,True,30,NOISE,,
17977092.6778,MESON (A^-1),256723,True,30,NOISE,,
17978049.4252,BARYON (Pi^5),114967,True,50,RESONANCE,,
17978987.6796,BARYON (Pi^5),114973,True,50,RESONANCE,,
17979473.5364,MESON (A^-1),256757,True,30,NOISE,,
17980453.8899,MESON (A^-1),256771,True,30,NOISE,,
17982414.5970,MESON (A^-1),256799,True,30,NOISE,,
17982554.6475,MESON (A^-1),256801,True,30,NOISE,,
17982740.6973,BARYON (Pi^5),114997,True,50,RESONANCE,,
17983366.2003,BARYON (Pi^5),115001,True,50,RESONANCE,,
17983394.9505,MESON (A^-1),256813,True,30,NOISE,,
17984655.4050,MESON (A^-1),256831,True,30,NOISE,,
17985242.7091,BARYON (Pi^5),115013,True,50,RESONANCE,,
17986180.9635,BARYON (Pi^5),115019,True,50,RESONANCE,,
17986493.7150,BARYON (Pi^5),115021,True,50,RESONANCE,,
17987596.4656,MESON (A^-1),256873,True,30,NOISE,,
17987876.5666,MESON (A^-1),256877,True,30,NOISE,,
17988716.8696,MESON (A^-1),256889,True,30,NOISE,,
17989557.1726,MESON (A^-1),256901,True,30,NOISE,,
17989697.2231,MESON (A^-1),256903,True,30,NOISE,,
17991657.9302,MESON (A^-1),256931,True,30,NOISE,,
17992123.2416,BARYON (Pi^5),115057,True,50,RESONANCE,,
17992218.1322,MESON (A^-1),256939,True,30,NOISE,,
17992748.7445,BARYON (Pi^5),115061,True,50,RESONANCE,,
17993478.5867,MESON (A^-1),256957,True,30,NOISE,,
17993686.9989,BARYON (Pi^5),115067,True,50,RESONANCE,,
17994178.8392,MESON (A^-1),256967,True,30,NOISE,,
17995159.1928,MESON (A^-1),256981,True,30,NOISE,,
17995563.5078,BARYON (Pi^5),115079,True,50,RESONANCE,,
17996699.7483,MESON (A^-1),257003,True,30,NOISE,,
17997680.1018,MESON (A^-1),257017,True,30,NOISE,,
17998691.0226,BARYON (Pi^5),115099,True,50,RESONANCE,,
18000201.0109,MESON (A^-1),257053,True,30,NOISE,,
18001321.4149,MESON (A^-1),257069,True,30,NOISE,,
18001505.7858,BARYON (Pi^5),115117,True,50,RESONANCE,,
18001881.6169,MESON (A^-1),257077,True,30,NOISE,,
18002444.0403,BARYON (Pi^5),115123,True,50,RESONANCE,,
18003002.0209,MESON (A^-1),257093,True,30,NOISE,,
18003069.5432,BARYON (Pi^5),115127,True,50,RESONANCE,,
18003422.1725,MESON (A^-1),257099,True,30,NOISE,,
18003982.3745,MESON (A^-1),257107,True,30,NOISE,,
18004007.7976,BARYON (Pi^5),115133,True,50,RESONANCE,,
18005102.7785,MESON (A^-1),257123,True,30,NOISE,,
18006363.2330,MESON (A^-1),257141,True,30,NOISE,,
18006822.5609,BARYON (Pi^5),115151,True,50,RESONANCE,,
18007135.3124,BARYON (Pi^5),115153,True,50,RESONANCE,,
18007763.7381,MESON (A^-1),257161,True,30,NOISE,,
18008463.9906,MESON (A^-1),257171,True,30,NOISE,,
18008699.0698,BARYON (Pi^5),115163,True,50,RESONANCE,,
18008884.1421,MESON (A^-1),257177,True,30,NOISE,,
18009724.4451,MESON (A^-1),257189,True,30,NOISE,,
18011825.2027,MESON (A^-1),257219,True,30,NOISE,,
18011826.5845,BARYON (Pi^5),115183,True,50,RESONANCE,,
18011965.2532,MESON (A^-1),257221,True,30,NOISE,,
18013225.7077,MESON (A^-1),257239,True,30,NOISE,,
18013925.9602,MESON (A^-1),257249,True,30,NOISE,,
18014641.3478,BARYON (Pi^5),115201,True,50,RESONANCE,,
18014906.3137,MESON (A^-1),257263,True,30,NOISE,,
18015606.5662,MESON (A^-1),257273,True,30,NOISE,,
18016166.7683,MESON (A^-1),257281,True,30,NOISE,,
18016205.1052,BARYON (Pi^5),115211,True,50,RESONANCE,,
18016586.9198,MESON (A^-1),257287,True,30,NOISE,,
18017007.0713,MESON (A^-1),257293,True,30,NOISE,,
18017287.1723,MESON (A^-1),257297,True,30,NOISE,,
18018081.6140,BARYON (Pi^5),115223,True,50,RESONANCE,,
18018267.5258,MESON (A^-1),257311,True,30,NOISE,,
18018967.7783,MESON (A^-1),257321,True,30,NOISE,,
18020228.2328,MESON (A^-1),257339,True,30,NOISE,,
18020270.8743,BARYON (Pi^5),115237,True,50,RESONANCE,,
18021068.5359,MESON (A^-1),257351,True,30,NOISE,,
18021208.5864,MESON (A^-1),257353,True,30,NOISE,,
18022147.3832,BARYON (Pi^5),115249,True,50,RESONANCE,,
18022469.0409,MESON (A^-1),257371,True,30,NOISE,,
18023169.2934,MESON (A^-1),257381,True,30,NOISE,,
18023711.1406,BARYON (Pi^5),115259,True,50,RESONANCE,,
18024429.7479,MESON (A^-1),257399,True,30,NOISE,,
18024569.7984,MESON (A^-1),257401,True,30,NOISE,,
18024989.9500,MESON (A^-1),257407,True,30,NOISE,,
18026838.6553,BARYON (Pi^5),115279,True,50,RESONANCE,,
18027090.7075,MESON (A^-1),257437,True,30,NOISE,,
18027510.8590,MESON (A^-1),257443,True,30,NOISE,,
18027790.9600,MESON (A^-1),257447,True,30,NOISE,,
18028631.2630,MESON (A^-1),257459,True,30,NOISE,,
18029611.6166,MESON (A^-1),257473,True,30,NOISE,,
18030278.9215,BARYON (Pi^5),115301,True,50,RESONANCE,,
18030591.6730,BARYON (Pi^5),115303,True,50,RESONANCE,,
18030732.0206,MESON (A^-1),257489,True,30,NOISE,,
18031292.2226,MESON (A^-1),257497,True,30,NOISE,,
18031529.9274,BARYON (Pi^5),115309,True,50,RESONANCE,,
18031572.3236,MESON (A^-1),257501,True,30,NOISE,,
18031712.3741,MESON (A^-1),257503,True,30,NOISE,,
18032832.7781,MESON (A^-1),257519,True,30,NOISE,,
18033093.6848,BARYON (Pi^5),115319,True,50,RESONANCE,,
18033406.4363,BARYON (Pi^5),115321,True,50,RESONANCE,,
18034233.2832,MESON (A^-1),257539,True,30,NOISE,,
18034344.6907,BARYON (Pi^5),115327,True,50,RESONANCE,,
18034970.1937,BARYON (Pi^5),115331,True,50,RESONANCE,,
18035773.8387,MESON (A^-1),257561,True,30,NOISE,,
18035908.4481,BARYON (Pi^5),115337,True,50,RESONANCE,,
18036846.7025,BARYON (Pi^5),115343,True,50,RESONANCE,,
18037874.5963,MESON (A^-1),257591,True,30,NOISE,,
18039275.1013,MESON (A^-1),257611,True,30,NOISE,,
18039661.4658,BARYON (Pi^5),115361,True,50,RESONANCE,,
18039974.2173,BARYON (Pi^5),115363,True,50,RESONANCE,,
18040395.5053,MESON (A^-1),257627,True,30,NOISE,,
18041235.8083,MESON (A^-1),257639,True,30,NOISE,,
18042496.2629,MESON (A^-1),257657,True,30,NOISE,,
18043476.6164,MESON (A^-1),257671,True,30,NOISE,,
18044597.0204,MESON (A^-1),257687,True,30,NOISE,,
18044737.0709,MESON (A^-1),257689,True,30,NOISE,,
18045603.7438,BARYON (Pi^5),115399,True,50,RESONANCE,,
18045997.5255,MESON (A^-1),257707,True,30,NOISE,,
18046277.6265,MESON (A^-1),257711,True,30,NOISE,,
18046417.6770,MESON (A^-1),257713,True,30,NOISE,,
18046697.7780,MESON (A^-1),257717,True,30,NOISE,,
18047678.1315,MESON (A^-1),257731,True,30,NOISE,,
18049044.0101,BARYON (Pi^5),115421,True,50,RESONANCE,,
18050295.0160,BARYON (Pi^5),115429,True,50,RESONANCE,,
18051319.4446,MESON (A^-1),257783,True,30,NOISE,,
18051879.6466,MESON (A^-1),257791,True,30,NOISE,,
18052299.7981,MESON (A^-1),257797,True,30,NOISE,,
18054986.2881,BARYON (Pi^5),115459,True,50,RESONANCE,,
18055100.8082,MESON (A^-1),257837,True,30,NOISE,,
18056501.3132,MESON (A^-1),257857,True,30,NOISE,,
18056550.0455,BARYON (Pi^5),115469,True,50,RESONANCE,,
18056781.4142,MESON (A^-1),257861,True,30,NOISE,,
18056862.7969,BARYON (Pi^5),115471,True,50,RESONANCE,,
18056921.4647,MESON (A^-1),257863,True,30,NOISE,,
18057201.5657,MESON (A^-1),257867,True,30,NOISE,,
18057341.6162,MESON (A^-1),257869,True,30,NOISE,,
18057850.1054,BOSON (A^-2),599,True,40,NOISE,,
18058041.8687,MESON (A^-1),257879,True,30,NOISE,,
18059022.2223,MESON (A^-1),257893,True,30,NOISE,,
18059722.4748,MESON (A^-1),257903,True,30,NOISE,,
18060982.9293,MESON (A^-1),257921,True,30,NOISE,,
18061241.3176,BARYON (Pi^5),115499,True,50,RESONANCE,,
18062803.5858,MESON (A^-1),257947,True,30,NOISE,,
18063223.7374,MESON (A^-1),257953,True,30,NOISE,,
18063430.5779,BARYON (Pi^5),115513,True,50,RESONANCE,,
18064994.3353,BARYON (Pi^5),115523,True,50,RESONANCE,,
18065184.4444,MESON (A^-1),257981,True,30,NOISE,,
18065604.5959,MESON (A^-1),257987,True,30,NOISE,,
18065744.6464,MESON (A^-1),257989,True,30,NOISE,,
18066024.7474,MESON (A^-1),257993,True,30,NOISE,,
18067845.4040,MESON (A^-1),258019,True,30,NOISE,,
18068125.5050,MESON (A^-1),258023,True,30,NOISE,,
18068685.7070,MESON (A^-1),258031,True,30,NOISE,,
18068747.3530,BARYON (Pi^5),115547,True,50,RESONANCE,,
18069685.6074,BARYON (Pi^5),115553,True,50,RESONANCE,,
18070786.4645,MESON (A^-1),258061,True,30,NOISE,,
18070936.6133,BARYON (Pi^5),115561,True,50,RESONANCE,,
18071206.6160,MESON (A^-1),258067,True,30,NOISE,,
18072500.3707,BARYON (Pi^5),115571,True,50,RESONANCE,,
18073587.4746,MESON (A^-1),258101,True,30,NOISE,,
18074007.6261,MESON (A^-1),258107,True,30,NOISE,,
18074147.6766,MESON (A^-1),258109,True,30,NOISE,,
18074427.7776,MESON (A^-1),258113,True,30,NOISE,,
18074847.9291,MESON (A^-1),258119,True,30,NOISE,,
18075315.1340,BARYON (Pi^5),115589,True,50,RESONANCE,,
18075408.1311,MESON (A^-1),258127,True,30,NOISE,,
18075688.2321,MESON (A^-1),258131,True,30,NOISE,,
18076528.5352,MESON (A^-1),258143,True,30,NOISE,,
18076566.1399,BARYON (Pi^5),115597,True,50,RESONANCE,,
18077191.6428,BARYON (Pi^5),115601,True,50,RESONANCE,,
18077504.3943,BARYON (Pi^5),115603,True,50,RESONANCE,,
18077508.8887,MESON (A^-1),258157,True,30,NOISE,,
18077788.9897,MESON (A^-1),258161,True,30,NOISE,,
18078629.2927,MESON (A^-1),258173,True,30,NOISE,,
18079068.1517,BARYON (Pi^5),115613,True,50,RESONANCE,,
18080309.8988,MESON (A^-1),258197,True,30,NOISE,,
18081290.2523,MESON (A^-1),258211,True,30,NOISE,,
18081882.9150,BARYON (Pi^5),115631,True,50,RESONANCE,,
18082821.1694,BARYON (Pi^5),115637,True,50,RESONANCE,,
18082830.8078,MESON (A^-1),258233,True,30,NOISE,,
18083391.0098,MESON (A^-1),258241,True,30,NOISE,,
18084231.3129,MESON (A^-1),258253,True,30,NOISE,,
18085911.9189,MESON (A^-1),258277,True,30,NOISE,,
18085948.6841,BARYON (Pi^5),115657,True,50,RESONANCE,,
18086332.0704,MESON (A^-1),258283,True,30,NOISE,,
18086886.9386,BARYON (Pi^5),115663,True,50,RESONANCE,,
18087452.4744,MESON (A^-1),258299,True,30,NOISE,,
18088712.9290,MESON (A^-1),258317,True,30,NOISE,,
18088852.9795,MESON (A^-1),258319,True,30,NOISE,,
18089388.9504,BARYON (Pi^5),115679,True,50,RESONANCE,,
18089553.2320,MESON (A^-1),258329,True,30,NOISE,,
18089693.2825,MESON (A^-1),258331,True,30,NOISE,,
18090113.4340,MESON (A^-1),258337,True,30,NOISE,,
18091233.8380,MESON (A^-1),258353,True,30,NOISE,,
18091578.2107,BARYON (Pi^5),115693,True,50,RESONANCE,,
18092634.3430,MESON (A^-1),258373,True,30,NOISE,,
18093754.7471,MESON (A^-1),258389,True,30,NOISE,,
18094735.1006,MESON (A^-1),258403,True,30,NOISE,,
18095015.2016,MESON (A^-1),258407,True,30,NOISE,,
18095435.3531,MESON (A^-1),258413,True,30,NOISE,,
18095995.5551,MESON (A^-1),258421,True,30,NOISE,,
18096894.9858,BARYON (Pi^5),115727,True,50,RESONANCE,,
18097115.9592,MESON (A^-1),258437,True,30,NOISE,,
18097536.1107,MESON (A^-1),258443,True,30,NOISE,,
18097833.2402,BARYON (Pi^5),115733,True,50,RESONANCE,,
18097956.2622,MESON (A^-1),258449,True,30,NOISE,,
18099084.2461,BARYON (Pi^5),115741,True,50,RESONANCE,,
18099356.7672,MESON (A^-1),258469,True,30,NOISE,,
18100617.2217,MESON (A^-1),258487,True,30,NOISE,,
18100648.0035,BARYON (Pi^5),115751,True,50,RESONANCE,,
18100897.3227,MESON (A^-1),258491,True,30,NOISE,,
18101457.5248,MESON (A^-1),258499,True,30,NOISE,,
18101586.2579,BARYON (Pi^5),115757,True,50,RESONANCE,,
18102524.5123,BARYON (Pi^5),115763,True,50,RESONANCE,,
18102998.0803,MESON (A^-1),258521,True,30,NOISE,,
18103418.2318,MESON (A^-1),258527,True,30,NOISE,,
18103462.7667,BARYON (Pi^5),115769,True,50,RESONANCE,,
18103775.5182,BARYON (Pi^5),115771,True,50,RESONANCE,,
18104258.5348,MESON (A^-1),258539,True,30,NOISE,,
18104713.7726,BARYON (Pi^5),115777,True,50,RESONANCE,,
18105098.8378,MESON (A^-1),258551,True,30,NOISE,,
18105339.2756,BARYON (Pi^5),115781,True,50,RESONANCE,,
18105652.0271,BARYON (Pi^5),115783,True,50,RESONANCE,,
18105939.1409,MESON (A^-1),258563,True,30,NOISE,,
18106359.2924,MESON (A^-1),258569,True,30,NOISE,,
18107199.5954,MESON (A^-1),258581,True,30,NOISE,,
18107215.7845,BARYON (Pi^5),115793,True,50,RESONANCE,,
18109020.2519,MESON (A^-1),258607,True,30,NOISE,,
18109300.3529,MESON (A^-1),258611,True,30,NOISE,,
18109405.0448,BARYON (Pi^5),115807,True,50,RESONANCE,,
18109440.4034,MESON (A^-1),258613,True,30,NOISE,,
18109720.5044,MESON (A^-1),258617,True,30,NOISE,,
18110030.5477,BARYON (Pi^5),115811,True,50,RESONANCE,,
18110140.6560,MESON (A^-1),258623,True,30,NOISE,,
18110700.8580,MESON (A^-1),258631,True,30,NOISE,,
18111121.0095,MESON (A^-1),258637,True,30,NOISE,,
18111907.0566,BARYON (Pi^5),115823,True,50,RESONANCE,,
18112661.5650,MESON (A^-1),258659,True,30,NOISE,,
18113158.0625,BARYON (Pi^5),115831,True,50,RESONANCE,,
18113641.9185,MESON (A^-1),258673,True,30,NOISE,,
18113922.0195,MESON (A^-1),258677,True,30,NOISE,,
18114096.3169,BARYON (Pi^5),115837,True,50,RESONANCE,,
18114902.3731,MESON (A^-1),258691,True,30,NOISE,,
18115322.5246,MESON (A^-1),258697,True,30,NOISE,,
18115742.6761,MESON (A^-1),258703,True,30,NOISE,,
18115972.8258,BARYON (Pi^5),115849,True,50,RESONANCE,,
18116022.7771,MESON (A^-1),258707,True,30,NOISE,,
18116598.3287,BARYON (Pi^5),115853,True,50,RESONANCE,,
18117003.1306,MESON (A^-1),258721,True,30,NOISE,,
18117536.5831,BARYON (Pi^5),115859,True,50,RESONANCE,,
18117843.4336,MESON (A^-1),258733,True,30,NOISE,,
18117849.3346,BARYON (Pi^5),115861,True,50,RESONANCE,,
18118123.5346,MESON (A^-1),258737,True,30,NOISE,,
18118143.4280,BOSON (A^-2),601,True,40,NOISE,,
18118543.6862,MESON (A^-1),258743,True,30,NOISE,,
18119725.8435,BARYON (Pi^5),115873,True,50,RESONANCE,,
18119944.1912,MESON (A^-1),258763,True,30,NOISE,,
18120351.3464,BARYON (Pi^5),115877,True,50,RESONANCE,,
18120664.0979,BARYON (Pi^5),115879,True,50,RESONANCE,,
18121064.5952,MESON (A^-1),258779,True,30,NOISE,,
18121289.6008,BARYON (Pi^5),115883,True,50,RESONANCE,,
18121624.7972,MESON (A^-1),258787,True,30,NOISE,,
18122540.6067,BARYON (Pi^5),115891,True,50,RESONANCE,,
18122745.2013,MESON (A^-1),258803,True,30,NOISE,,
18123165.3528,MESON (A^-1),258809,True,30,NOISE,,
18124104.3641,BARYON (Pi^5),115901,True,50,RESONANCE,,
18124417.1156,BARYON (Pi^5),115903,True,50,RESONANCE,,
18124425.8073,MESON (A^-1),258827,True,30,NOISE,,
18125826.3123,MESON (A^-1),258847,True,30,NOISE,,
18127506.9184,MESON (A^-1),258871,True,30,NOISE,,
18128627.3224,MESON (A^-1),258887,True,30,NOISE,,
18128795.6362,BARYON (Pi^5),115931,True,50,RESONANCE,,
18129108.3877,BARYON (Pi^5),115933,True,50,RESONANCE,,
18130728.0799,MESON (A^-1),258917,True,30,NOISE,,
18130868.1304,MESON (A^-1),258919,True,30,NOISE,,
18132968.8880,MESON (A^-1),258949,True,30,NOISE,,
18133669.1405,MESON (A^-1),258959,True,30,NOISE,,
18133799.6598,BARYON (Pi^5),115963,True,50,RESONANCE,,
18134229.3425,MESON (A^-1),258967,True,30,NOISE,,
18134509.4435,MESON (A^-1),258971,True,30,NOISE,,
18134929.5950,MESON (A^-1),258977,True,30,NOISE,,
18135349.7466,MESON (A^-1),258983,True,30,NOISE,,
18135909.9486,MESON (A^-1),258991,True,30,NOISE,,
18136301.6716,BARYON (Pi^5),115979,True,50,RESONANCE,,
18136610.2011,MESON (A^-1),259001,True,30,NOISE,,
18136614.4231,BARYON (Pi^5),115981,True,50,RESONANCE,,
18137170.4031,MESON (A^-1),259009,True,30,NOISE,,
18137552.6775,BARYON (Pi^5),115987,True,50,RESONANCE,,
18137870.6556,MESON (A^-1),259019,True,30,NOISE,,
18138851.0091,MESON (A^-1),259033,True,30,NOISE,,
18140992.9438,BARYON (Pi^5),116009,True,50,RESONANCE,,
18143472.6757,MESON (A^-1),259099,True,30,NOISE,,
18143807.7071,BARYON (Pi^5),116027,True,50,RESONANCE,,
18145013.2313,MESON (A^-1),259121,True,30,NOISE,,
18145153.2818,MESON (A^-1),259123,True,30,NOISE,,
18145996.9674,BARYON (Pi^5),116041,True,50,RESONANCE,,
18146935.2218,BARYON (Pi^5),116047,True,50,RESONANCE,,
18147113.9888,MESON (A^-1),259151,True,30,NOISE,,
18147534.1403,MESON (A^-1),259157,True,30,NOISE,,
18147674.1908,MESON (A^-1),259159,True,30,NOISE,,
18147954.2918,MESON (A^-1),259163,True,30,NOISE,,
18148374.4434,MESON (A^-1),259169,True,30,NOISE,,
18148934.6454,MESON (A^-1),259177,True,30,NOISE,,
18149354.7969,MESON (A^-1),259183,True,30,NOISE,,
18150615.2514,MESON (A^-1),259201,True,30,NOISE,,
18151315.5039,MESON (A^-1),259211,True,30,NOISE,,
18151455.5544,MESON (A^-1),259213,True,30,NOISE,,
18151875.7059,MESON (A^-1),259219,True,30,NOISE,,
18152575.9585,MESON (A^-1),259229,True,30,NOISE,,
18153503.0028,BARYON (Pi^5),116089,True,50,RESONANCE,,
18155066.7602,BARYON (Pi^5),116099,True,50,RESONANCE,,
18155379.5116,BARYON (Pi^5),116101,True,50,RESONANCE,,
18155517.0190,MESON (A^-1),259271,True,30,NOISE,,
18155937.1705,MESON (A^-1),259277,True,30,NOISE,,
18156317.7661,BARYON (Pi^5),116107,True,50,RESONANCE,,
18157256.0205,BARYON (Pi^5),116113,True,50,RESONANCE,,
18158177.9786,MESON (A^-1),259309,True,30,NOISE,,
18159018.2816,MESON (A^-1),259321,True,30,NOISE,,
18160070.7838,BARYON (Pi^5),116131,True,50,RESONANCE,,
18160278.7361,MESON (A^-1),259339,True,30,NOISE,,
18161634.5411,BARYON (Pi^5),116141,True,50,RESONANCE,,
18163079.7462,MESON (A^-1),259379,True,30,NOISE,,
18163219.7967,MESON (A^-1),259381,True,30,NOISE,,
18163639.9482,MESON (A^-1),259387,True,30,NOISE,,
18164340.2007,MESON (A^-1),259397,True,30,NOISE,,
18164449.3044,BARYON (Pi^5),116159,True,50,RESONANCE,,
18165320.5543,MESON (A^-1),259411,True,30,NOISE,,
18165700.3103,BARYON (Pi^5),116167,True,50,RESONANCE,,
18166020.8068,MESON (A^-1),259421,True,30,NOISE,,
18166581.0088,MESON (A^-1),259429,True,30,NOISE,,
18167264.0677,BARYON (Pi^5),116177,True,50,RESONANCE,,
18168121.5643,MESON (A^-1),259451,True,30,NOISE,,
18168261.6148,MESON (A^-1),259453,True,30,NOISE,,
18168681.7663,MESON (A^-1),259459,True,30,NOISE,,
18169140.5765,BARYON (Pi^5),116189,True,50,RESONANCE,,
18169453.3280,BARYON (Pi^5),116191,True,50,RESONANCE,,
18171017.0854,BARYON (Pi^5),116201,True,50,RESONANCE,,
