Theory_MeV,Scale_Type,k_Node,Is_Prime,Stability_Score,Status,Match_Name,Error_Percent
200062.1439,MESON (A^-1),2857,True,30,NOISE,,
200342.2450,MESON (A^-1),2861,True,30,NOISE,,
200630.0713,BARYON (Pi^5),1283,True,50,RESONANCE,,
201568.3258,BARYON (Pi^5),1289,True,50,RESONANCE,,
201602.6995,MESON (A^-1),2879,True,30,NOISE,,
201881.0772,BARYON (Pi^5),1291,True,50,RESONANCE,,
202162.9015,MESON (A^-1),2887,True,30,NOISE,,
202819.3317,BARYON (Pi^5),1297,True,50,RESONANCE,,
202863.1540,MESON (A^-1),2897,True,30,NOISE,,
203283.3055,MESON (A^-1),2903,True,30,NOISE,,
203444.8346,BARYON (Pi^5),1301,True,50,RESONANCE,,
203703.4570,MESON (A^-1),2909,True,30,NOISE,,
203757.5861,BARYON (Pi^5),1303,True,50,RESONANCE,,
204263.6590,MESON (A^-1),2917,True,30,NOISE,,
204383.0890,BARYON (Pi^5),1307,True,50,RESONANCE,,
204963.9116,MESON (A^-1),2927,True,30,NOISE,,
205804.2146,MESON (A^-1),2939,True,30,NOISE,,
206259.5979,BARYON (Pi^5),1319,True,50,RESONANCE,,
206572.3494,BARYON (Pi^5),1321,True,50,RESONANCE,,
206784.5681,MESON (A^-1),2953,True,30,NOISE,,
207064.6691,MESON (A^-1),2957,True,30,NOISE,,
207484.8206,MESON (A^-1),2963,True,30,NOISE,,
207510.6038,BARYON (Pi^5),1327,True,50,RESONANCE,,
207904.9721,MESON (A^-1),2969,True,30,NOISE,,
208045.0226,MESON (A^-1),2971,True,30,NOISE,,
210005.7297,MESON (A^-1),2999,True,30,NOISE,,
210145.7802,MESON (A^-1),3001,True,30,NOISE,,
210846.0327,MESON (A^-1),3011,True,30,NOISE,,
211026.6289,BOSON (A^-2),7,True,100,PREDICTION,,
211406.2347,MESON (A^-1),3019,True,30,NOISE,,
211686.3357,MESON (A^-1),3023,True,30,NOISE,,
212666.6892,MESON (A^-1),3037,True,30,NOISE,,
212827.3789,BARYON (Pi^5),1361,True,50,RESONANCE,,
212946.7902,MESON (A^-1),3041,True,30,NOISE,,
213506.9923,MESON (A^-1),3049,True,30,NOISE,,
213765.6333,BARYON (Pi^5),1367,True,50,RESONANCE,,
214347.2953,MESON (A^-1),3061,True,30,NOISE,,
214703.8877,BARYON (Pi^5),1373,True,50,RESONANCE,,
214767.4468,MESON (A^-1),3067,True,30,NOISE,,
215607.7498,MESON (A^-1),3079,True,30,NOISE,,
215887.8508,MESON (A^-1),3083,True,30,NOISE,,
215954.8936,BARYON (Pi^5),1381,True,50,RESONANCE,,
216308.0023,MESON (A^-1),3089,True,30,NOISE,,
217708.5074,MESON (A^-1),3109,True,30,NOISE,,
218408.7599,MESON (A^-1),3119,True,30,NOISE,,
218548.8104,MESON (A^-1),3121,True,30,NOISE,,
218769.6569,BARYON (Pi^5),1399,True,50,RESONANCE,,
219669.2144,MESON (A^-1),3137,True,30,NOISE,,
220333.4143,BARYON (Pi^5),1409,True,50,RESONANCE,,
221489.8710,MESON (A^-1),3163,True,30,NOISE,,
221769.9720,MESON (A^-1),3167,True,30,NOISE,,
221910.0225,MESON (A^-1),3169,True,30,NOISE,,
222522.6746,BARYON (Pi^5),1423,True,50,RESONANCE,,
222750.3255,MESON (A^-1),3181,True,30,NOISE,,
223148.1776,BARYON (Pi^5),1427,True,50,RESONANCE,,
223170.4770,MESON (A^-1),3187,True,30,NOISE,,
223450.5780,MESON (A^-1),3191,True,30,NOISE,,
223460.9290,BARYON (Pi^5),1429,True,50,RESONANCE,,
224086.4320,BARYON (Pi^5),1433,True,50,RESONANCE,,
224290.8810,MESON (A^-1),3203,True,30,NOISE,,
224711.0325,MESON (A^-1),3209,True,30,NOISE,,
225024.6864,BARYON (Pi^5),1439,True,50,RESONANCE,,
225271.2345,MESON (A^-1),3217,True,30,NOISE,,
225551.3355,MESON (A^-1),3221,True,30,NOISE,,
226111.5376,MESON (A^-1),3229,True,30,NOISE,,
226275.6923,BARYON (Pi^5),1447,True,50,RESONANCE,,
226901.1953,BARYON (Pi^5),1451,True,50,RESONANCE,,
227213.9467,BARYON (Pi^5),1453,True,50,RESONANCE,,
227652.0931,MESON (A^-1),3251,True,30,NOISE,,
227792.1436,MESON (A^-1),3253,True,30,NOISE,,
228072.2446,MESON (A^-1),3257,True,30,NOISE,,
228152.2012,BARYON (Pi^5),1459,True,50,RESONANCE,,
228212.2951,MESON (A^-1),3259,True,30,NOISE,,
229052.5981,MESON (A^-1),3271,True,30,NOISE,,
230028.7100,BARYON (Pi^5),1471,True,50,RESONANCE,,
231013.3052,MESON (A^-1),3299,True,30,NOISE,,
231153.3557,MESON (A^-1),3301,True,30,NOISE,,
231573.5072,MESON (A^-1),3307,True,30,NOISE,,
231592.4674,BARYON (Pi^5),1481,True,50,RESONANCE,,
231905.2189,BARYON (Pi^5),1483,True,50,RESONANCE,,
231993.6587,MESON (A^-1),3313,True,30,NOISE,,
232413.8102,MESON (A^-1),3319,True,30,NOISE,,
232530.7218,BARYON (Pi^5),1487,True,50,RESONANCE,,
232693.9112,MESON (A^-1),3323,True,30,NOISE,,
232843.4733,BARYON (Pi^5),1489,True,50,RESONANCE,,
233114.0627,MESON (A^-1),3329,True,30,NOISE,,
233254.1132,MESON (A^-1),3331,True,30,NOISE,,
233468.9762,BARYON (Pi^5),1493,True,50,RESONANCE,,
234094.4162,MESON (A^-1),3343,True,30,NOISE,,
234374.5173,MESON (A^-1),3347,True,30,NOISE,,
234407.2307,BARYON (Pi^5),1499,True,50,RESONANCE,,
235214.8203,MESON (A^-1),3359,True,30,NOISE,,
235354.8708,MESON (A^-1),3361,True,30,NOISE,,
236055.1233,MESON (A^-1),3371,True,30,NOISE,,
236195.1738,MESON (A^-1),3373,True,30,NOISE,,
236283.7395,BARYON (Pi^5),1511,True,50,RESONANCE,,
237315.5778,MESON (A^-1),3389,True,30,NOISE,,
237455.6283,MESON (A^-1),3391,True,30,NOISE,,
238160.2484,BARYON (Pi^5),1523,True,50,RESONANCE,,
238576.0324,MESON (A^-1),3407,True,30,NOISE,,
238996.1839,MESON (A^-1),3413,True,30,NOISE,,
239411.2543,BARYON (Pi^5),1531,True,50,RESONANCE,,
240396.6889,MESON (A^-1),3433,True,30,NOISE,,
241173.2902,BOSON (A^-2),8,False,70,PREDICTION,,
241287.7631,BARYON (Pi^5),1543,True,50,RESONANCE,,
241517.0929,MESON (A^-1),3449,True,30,NOISE,,
242077.2949,MESON (A^-1),3457,True,30,NOISE,,
242226.0175,BARYON (Pi^5),1549,True,50,RESONANCE,,
242357.3959,MESON (A^-1),3461,True,30,NOISE,,
242497.4464,MESON (A^-1),3463,True,30,NOISE,,
242777.5475,MESON (A^-1),3467,True,30,NOISE,,
242851.5205,BARYON (Pi^5),1553,True,50,RESONANCE,,
242917.5980,MESON (A^-1),3469,True,30,NOISE,,
243789.7749,BARYON (Pi^5),1559,True,50,RESONANCE,,
244458.1535,MESON (A^-1),3491,True,30,NOISE,,
245018.3555,MESON (A^-1),3499,True,30,NOISE,,
245040.7808,BARYON (Pi^5),1567,True,50,RESONANCE,,
245666.2838,BARYON (Pi^5),1571,True,50,RESONANCE,,
245858.6585,MESON (A^-1),3511,True,30,NOISE,,
246278.8100,MESON (A^-1),3517,True,30,NOISE,,
246917.2897,BARYON (Pi^5),1579,True,50,RESONANCE,,
246979.0625,MESON (A^-1),3527,True,30,NOISE,,
247119.1131,MESON (A^-1),3529,True,30,NOISE,,
247399.2141,MESON (A^-1),3533,True,30,NOISE,,
247542.7926,BARYON (Pi^5),1583,True,50,RESONANCE,,
247819.3656,MESON (A^-1),3539,True,30,NOISE,,
247959.4161,MESON (A^-1),3541,True,30,NOISE,,
248379.5676,MESON (A^-1),3547,True,30,NOISE,,
249079.8201,MESON (A^-1),3557,True,30,NOISE,,
249219.8706,MESON (A^-1),3559,True,30,NOISE,,
249732.0530,BARYON (Pi^5),1597,True,50,RESONANCE,,
250060.1736,MESON (A^-1),3571,True,30,NOISE,,
250357.5559,BARYON (Pi^5),1601,True,50,RESONANCE,,
250760.4261,MESON (A^-1),3581,True,30,NOISE,,
250900.4766,MESON (A^-1),3583,True,30,NOISE,,
251295.8103,BARYON (Pi^5),1607,True,50,RESONANCE,,
251600.7292,MESON (A^-1),3593,True,30,NOISE,,
251608.5618,BARYON (Pi^5),1609,True,50,RESONANCE,,
252234.0648,BARYON (Pi^5),1613,True,50,RESONANCE,,
252581.0827,MESON (A^-1),3607,True,30,NOISE,,
253001.2342,MESON (A^-1),3613,True,30,NOISE,,
253172.3192,BARYON (Pi^5),1619,True,50,RESONANCE,,
253281.3352,MESON (A^-1),3617,True,30,NOISE,,
253485.0707,BARYON (Pi^5),1621,True,50,RESONANCE,,
253701.4867,MESON (A^-1),3623,True,30,NOISE,,
254261.6887,MESON (A^-1),3631,True,30,NOISE,,
254423.3251,BARYON (Pi^5),1627,True,50,RESONANCE,,
254681.8402,MESON (A^-1),3637,True,30,NOISE,,
255101.9917,MESON (A^-1),3643,True,30,NOISE,,
255987.0825,BARYON (Pi^5),1637,True,50,RESONANCE,,
256222.3958,MESON (A^-1),3659,True,30,NOISE,,
257062.6988,MESON (A^-1),3671,True,30,NOISE,,
257202.7493,MESON (A^-1),3673,True,30,NOISE,,
257482.8503,MESON (A^-1),3677,True,30,NOISE,,
258463.2038,MESON (A^-1),3691,True,30,NOISE,,
258883.3553,MESON (A^-1),3697,True,30,NOISE,,
259114.5972,BARYON (Pi^5),1657,True,50,RESONANCE,,
259163.4563,MESON (A^-1),3701,True,30,NOISE,,
259723.6583,MESON (A^-1),3709,True,30,NOISE,,
260052.8516,BARYON (Pi^5),1663,True,50,RESONANCE,,
260423.9109,MESON (A^-1),3719,True,30,NOISE,,
260678.3546,BARYON (Pi^5),1667,True,50,RESONANCE,,
260984.1129,MESON (A^-1),3727,True,30,NOISE,,
260991.1061,BARYON (Pi^5),1669,True,50,RESONANCE,,
261404.2644,MESON (A^-1),3733,True,30,NOISE,,
261824.4159,MESON (A^-1),3739,True,30,NOISE,,
263364.9714,MESON (A^-1),3761,True,30,NOISE,,
263785.1229,MESON (A^-1),3767,True,30,NOISE,,
263925.1734,MESON (A^-1),3769,True,30,NOISE,,
264625.4260,MESON (A^-1),3779,True,30,NOISE,,
264744.1238,BARYON (Pi^5),1693,True,50,RESONANCE,,
265369.6267,BARYON (Pi^5),1697,True,50,RESONANCE,,
265605.7795,MESON (A^-1),3793,True,30,NOISE,,
265682.3782,BARYON (Pi^5),1699,True,50,RESONANCE,,
265885.8805,MESON (A^-1),3797,True,30,NOISE,,
266306.0320,MESON (A^-1),3803,True,30,NOISE,,
267246.1356,BARYON (Pi^5),1709,True,50,RESONANCE,,
267566.4865,MESON (A^-1),3821,True,30,NOISE,,
267706.5370,MESON (A^-1),3823,True,30,NOISE,,
268406.7896,MESON (A^-1),3833,True,30,NOISE,,
269122.6444,BARYON (Pi^5),1721,True,50,RESONANCE,,
269387.1431,MESON (A^-1),3847,True,30,NOISE,,
269435.3959,BARYON (Pi^5),1723,True,50,RESONANCE,,
269667.2441,MESON (A^-1),3851,True,30,NOISE,,
269807.2946,MESON (A^-1),3853,True,30,NOISE,,
270507.5471,MESON (A^-1),3863,True,30,NOISE,,
270999.1533,BARYON (Pi^5),1733,True,50,RESONANCE,,
271319.9515,BOSON (A^-2),9,False,70,PREDICTION,,
271487.9006,MESON (A^-1),3877,True,30,NOISE,,
271768.0016,MESON (A^-1),3881,True,30,NOISE,,
272250.1592,BARYON (Pi^5),1741,True,50,RESONANCE,,
272328.2036,MESON (A^-1),3889,True,30,NOISE,,
273188.4136,BARYON (Pi^5),1747,True,50,RESONANCE,,
273588.6582,MESON (A^-1),3907,True,30,NOISE,,
273868.7592,MESON (A^-1),3911,True,30,NOISE,,
274126.6680,BARYON (Pi^5),1753,True,50,RESONANCE,,
274288.9107,MESON (A^-1),3917,True,30,NOISE,,
274428.9612,MESON (A^-1),3919,True,30,NOISE,,
274709.0622,MESON (A^-1),3923,True,30,NOISE,,
275064.9224,BARYON (Pi^5),1759,True,50,RESONANCE,,
275129.2137,MESON (A^-1),3929,True,30,NOISE,,
275269.2642,MESON (A^-1),3931,True,30,NOISE,,
276109.5672,MESON (A^-1),3943,True,30,NOISE,,
276389.6682,MESON (A^-1),3947,True,30,NOISE,,
277790.1733,MESON (A^-1),3967,True,30,NOISE,,
277879.6857,BARYON (Pi^5),1777,True,50,RESONANCE,,
278817.9401,BARYON (Pi^5),1783,True,50,RESONANCE,,
279330.7288,MESON (A^-1),3989,True,30,NOISE,,
279443.4431,BARYON (Pi^5),1787,True,50,RESONANCE,,
279756.1946,BARYON (Pi^5),1789,True,50,RESONANCE,,
280171.0318,MESON (A^-1),4001,True,30,NOISE,,
280311.0823,MESON (A^-1),4003,True,30,NOISE,,
280591.1833,MESON (A^-1),4007,True,30,NOISE,,
281011.3348,MESON (A^-1),4013,True,30,NOISE,,
281431.4864,MESON (A^-1),4019,True,30,NOISE,,
281571.5369,MESON (A^-1),4021,True,30,NOISE,,
281632.7034,BARYON (Pi^5),1801,True,50,RESONANCE,,
281991.6884,MESON (A^-1),4027,True,30,NOISE,,
283196.4608,BARYON (Pi^5),1811,True,50,RESONANCE,,
283532.2439,MESON (A^-1),4049,True,30,NOISE,,
283672.2944,MESON (A^-1),4051,True,30,NOISE,,
284092.4459,MESON (A^-1),4057,True,30,NOISE,,
285072.9697,BARYON (Pi^5),1823,True,50,RESONANCE,,
285212.8499,MESON (A^-1),4073,True,30,NOISE,,
285633.0015,MESON (A^-1),4079,True,30,NOISE,,
286323.9756,BARYON (Pi^5),1831,True,50,RESONANCE,,
286473.3045,MESON (A^-1),4091,True,30,NOISE,,
286613.3550,MESON (A^-1),4093,True,30,NOISE,,
287033.5065,MESON (A^-1),4099,True,30,NOISE,,
287873.8095,MESON (A^-1),4111,True,30,NOISE,,
288825.9874,BARYON (Pi^5),1847,True,50,RESONANCE,,
288994.2135,MESON (A^-1),4127,True,30,NOISE,,
289134.2640,MESON (A^-1),4129,True,30,NOISE,,
289414.3650,MESON (A^-1),4133,True,30,NOISE,,
289834.5166,MESON (A^-1),4139,True,30,NOISE,,
290814.8701,MESON (A^-1),4153,True,30,NOISE,,
291015.2477,BARYON (Pi^5),1861,True,50,RESONANCE,,
291094.9711,MESON (A^-1),4157,True,30,NOISE,,
291235.0216,MESON (A^-1),4159,True,30,NOISE,,
291953.5021,BARYON (Pi^5),1867,True,50,RESONANCE,,
292495.4761,MESON (A^-1),4177,True,30,NOISE,,
292579.0051,BARYON (Pi^5),1871,True,50,RESONANCE,,
292891.7565,BARYON (Pi^5),1873,True,50,RESONANCE,,
293517.2595,BARYON (Pi^5),1877,True,50,RESONANCE,,
293830.0110,BARYON (Pi^5),1879,True,50,RESONANCE,,
294176.0822,MESON (A^-1),4201,True,30,NOISE,,
294876.3347,MESON (A^-1),4211,True,30,NOISE,,
295296.4862,MESON (A^-1),4217,True,30,NOISE,,
295393.7683,BARYON (Pi^5),1889,True,50,RESONANCE,,
295436.5367,MESON (A^-1),4219,True,30,NOISE,,
296136.7892,MESON (A^-1),4229,True,30,NOISE,,
296276.8397,MESON (A^-1),4231,True,30,NOISE,,
296977.0922,MESON (A^-1),4241,True,30,NOISE,,
297117.1427,MESON (A^-1),4243,True,30,NOISE,,
297270.2772,BARYON (Pi^5),1901,True,50,RESONANCE,,
297817.3952,MESON (A^-1),4253,True,30,NOISE,,
298208.5316,BARYON (Pi^5),1907,True,50,RESONANCE,,
298237.5468,MESON (A^-1),4259,True,30,NOISE,,
298377.5973,MESON (A^-1),4261,True,30,NOISE,,
299077.8498,MESON (A^-1),4271,True,30,NOISE,,
299146.7860,BARYON (Pi^5),1913,True,50,RESONANCE,,
299217.9003,MESON (A^-1),4273,True,30,NOISE,,
299918.1528,MESON (A^-1),4283,True,30,NOISE,,
